id,temperature,temp_delta_c,humidity,weight,bee_activity,pressure,voc_ppm,acoustic_hz,ir_entrance_in,ir_entrance_out,pir_motion,battery_v,solar_w,hour_of_day,season_code,health_score,health_status,disease_risk,estimated_harvest_kg
836,36.27,9.2,47.3,34.45,0.64,999.0,124.3,291.5,57,48,0,3.79,3.9,8,1,77,1,0.44,14.6
837,35.28,2.3,70.2,35.62,0.45,1005.8,147.4,199.6,5,-7,1,3.57,0.0,7,0,73,1,0.24,15.1
838,35.27,3.3,70.0,30.84,0.52,1010.6,126.3,315.3,35,35,1,3.5,3.3,13,3,71,1,0.22,11.1
839,34.2,2.8,58.7,31.44,0.28,1021.1,38.0,236.9,9,12,0,3.89,0.0,6,3,92,0,0.03,11.1
840,34.41,3.6,56.7,51.7,0.94,1004.5,65.1,232.6,64,62,0,3.85,5.0,8,1,92,0,0.05,31.5
841,32.1,-1.7,76.8,31.78,0.62,998.1,100.7,361.0,5,19,0,3.69,0.0,21,2,85,1,0.25,12.1
842,35.69,8.9,71.4,29.95,0.64,1009.3,116.3,353.3,5,14,0,3.57,0.0,0,2,81,1,0.3,10.5
843,35.0,5.4,59.6,39.48,0.26,999.1,64.2,228.6,9,7,0,3.84,0.0,6,1,91,0,0.11,17.9
844,34.83,2.8,56.3,34.86,1.0,1013.4,74.5,229.2,85,82,0,3.81,3.6,14,3,89,0,0.07,15.8
845,35.09,4.2,63.0,46.42,1.0,1020.2,34.2,218.8,78,81,0,3.98,5.0,14,1,99,0,0.03,26.8
846,36.26,5.0,73.0,29.0,0.57,1002.6,99.9,180.0,42,56,0,3.51,1.5,15,1,70,1,0.36,9.6
847,35.52,2.8,70.1,25.88,0.48,1008.4,93.6,346.2,1,5,0,3.57,0.0,5,1,79,1,0.36,6.7
848,29.51,-5.5,78.4,20.85,0.29,1004.4,177.5,538.0,3,-11,1,3.42,0.0,22,0,67,2,0.6,2.2
849,31.99,5.3,84.2,22.79,0.32,1016.5,255.4,479.5,24,32,1,3.52,3.2,16,2,57,2,0.49,3.9
850,30.78,-5.2,37.1,24.79,0.48,1017.2,230.0,552.9,8,23,0,3.52,1.0,14,0,62,2,0.62,5.7
851,34.65,4.6,66.5,41.83,0.23,1018.1,40.9,229.3,7,10,0,3.85,0.0,7,0,94,0,0.03,19.7
852,32.43,0.2,72.4,26.3,0.52,1014.6,112.4,182.4,2,1,0,3.51,0.0,4,1,70,1,0.39,7.1
853,34.03,3.0,64.6,50.97,0.18,1012.5,58.7,212.8,5,7,0,4.0,0.0,23,0,98,0,0.05,27.1
854,26.03,4.3,29.5,17.82,0.08,1002.2,313.5,617.2,2,40,0,3.19,0.6,23,1,36,3,0.88,0.0
855,34.46,4.4,61.6,44.56,0.69,1007.7,51.0,211.5,43,38,0,4.04,4.0,9,0,92,0,0.09,23.8
856,34.01,3.5,58.5,36.82,0.14,999.3,40.3,221.3,2,2,0,4.08,0.0,18,0,88,0,0.07,15.3
857,35.0,5.9,62.3,47.13,0.25,999.1,57.8,237.5,2,6,0,4.0,0.0,6,1,88,0,0.02,24.2
858,34.54,4.4,66.6,46.13,0.3,1007.1,71.2,235.8,6,11,0,4.01,0.0,3,3,91,0,0.06,23.6
859,34.14,5.1,63.7,41.48,0.22,1008.1,36.4,224.0,6,3,0,3.92,0.0,6,0,88,0,0.04,19.4
860,34.82,5.4,61.9,40.16,0.15,1016.0,39.6,220.8,6,2,0,4.16,0.0,22,1,90,0,0.08,18.1
861,34.9,3.4,64.4,34.22,0.82,1010.3,46.6,229.0,51,50,0,4.05,6.1,9,0,92,0,0.04,14.8
862,35.51,1.6,73.6,37.61,0.58,1005.0,117.6,378.2,41,49,0,3.52,4.4,16,0,71,1,0.21,17.2
863,34.87,5.1,59.6,38.68,0.18,1009.2,67.3,219.0,7,3,0,3.84,0.0,6,1,97,0,0.02,16.9
864,32.95,0.9,74.3,24.55,0.56,1005.9,97.9,320.5,2,-6,1,3.53,0.0,3,0,85,1,0.22,5.6
865,34.5,6.1,60.3,50.05,0.59,1001.1,54.9,240.2,40,35,1,4.11,6.7,12,0,94,0,0.05,28.3
866,34.33,4.7,61.1,32.63,0.27,1012.6,61.6,219.2,6,10,0,3.8,0.0,19,0,91,0,0.08,12.1
867,30.41,5.3,42.8,22.92,0.31,1017.6,223.9,500.5,8,22,0,3.4,0.6,11,1,58,2,0.52,4.0
868,34.43,1.8,72.5,34.44,0.65,1013.1,106.8,289.2,0,7,0,3.69,0.0,5,1,71,1,0.44,14.6
869,34.35,4.2,60.7,32.56,1.0,1002.9,65.6,211.6,84,80,0,3.81,3.7,10,1,88,0,0.03,13.6
870,31.48,0.7,79.7,21.0,0.29,1008.5,205.6,464.9,28,21,1,3.57,1.7,12,3,61,2,0.7,2.4
871,34.33,2.1,50.8,34.5,0.46,1006.2,94.3,332.4,2,-4,0,3.81,0.0,3,3,84,1,0.2,14.2
872,39.58,11.7,82.5,21.02,0.34,1011.5,181.2,510.3,0,-17,0,3.31,0.0,7,3,61,2,0.7,2.4
873,28.73,-6.2,88.9,27.56,0.43,1018.9,259.2,501.6,1,6,0,3.49,0.0,22,0,63,2,0.69,8.1
874,39.66,15.3,41.1,22.96,0.38,1011.6,236.1,539.6,0,13,0,3.42,0.0,21,2,52,2,0.74,4.1
875,36.26,7.0,75.9,35.75,0.67,1014.8,140.7,206.7,26,16,0,3.77,4.9,9,0,71,1,0.31,15.8
876,34.7,5.8,60.9,33.83,1.0,1014.1,48.8,241.2,81,83,0,4.18,0.0,17,3,97,0,0.04,14.8
877,36.31,7.6,74.6,24.04,0.54,1011.2,121.5,361.9,2,13,0,3.73,0.0,19,2,83,1,0.45,5.1
878,34.3,4.4,63.8,42.6,0.27,1008.2,49.5,219.3,10,11,0,4.15,0.0,4,3,96,0,0.03,20.5
879,35.87,3.1,71.4,31.58,0.51,1018.0,145.0,364.3,2,-1,0,3.61,0.0,21,1,71,1,0.33,11.7
880,32.0,-0.6,49.6,35.67,0.66,1017.8,124.0,191.7,0,-12,0,3.53,0.0,5,3,80,1,0.37,15.7
881,22.34,-11.8,25.7,14.38,0.12,1013.0,364.5,566.8,11,71,1,3.22,0.4,0,0,26,3,0.9,0.0
882,34.19,3.5,55.2,33.57,0.25,1012.3,52.3,225.5,6,7,0,3.85,0.0,1,2,94,0,0.05,12.9
883,33.93,3.2,66.3,51.6,0.93,1004.3,62.6,238.9,64,59,0,3.83,7.8,11,0,96,0,0.01,31.4
884,34.12,5.3,67.2,37.58,0.23,1021.9,72.9,221.0,4,2,0,4.01,0.0,6,1,88,0,0.02,16.2
885,34.03,5.1,59.9,36.99,0.3,999.8,39.8,224.8,10,15,0,4.17,0.0,5,0,91,0,0.05,15.9
886,34.63,2.6,64.4,49.01,0.14,1003.7,37.6,230.3,2,-1,0,4.11,0.0,21,2,92,0,0.06,25.3
887,30.14,-0.5,43.1,20.75,0.46,1002.4,234.1,490.0,1,-8,0,3.56,0.0,6,2,63,2,0.72,2.2
888,35.1,6.1,60.5,43.34,0.27,1000.8,55.8,221.9,9,14,0,4.11,0.0,20,1,96,0,0.11,21.1
889,35.19,5.4,60.3,40.84,0.99,1014.8,45.2,230.0,68,63,0,4.04,5.7,16,1,89,0,0.11,21.5
890,34.37,5.8,65.1,38.27,0.87,1021.8,36.6,237.7,63,58,0,3.86,4.7,12,3,98,0,0.05,18.7
891,34.27,5.7,67.9,33.31,0.23,1011.6,72.2,234.0,8,12,0,4.16,0.0,21,2,97,0,0.02,12.6
892,34.55,2.7,63.9,47.23,1.0,1014.6,40.6,231.8,74,73,0,3.85,8.6,14,0,88,0,0.1,27.6
893,26.15,-11.6,27.6,17.87,0.06,1019.9,289.5,753.0,5,95,1,3.12,1.3,7,3,42,3,0.88,0.0
894,35.09,4.0,58.1,41.86,0.3,1021.1,54.5,225.7,9,7,0,4.15,0.0,22,3,94,0,0.06,20.0
895,34.55,4.5,60.0,40.94,0.3,1016.0,36.7,231.8,8,11,0,3.85,0.0,2,3,91,0,0.07,19.2
896,32.0,1.4,51.1,36.53,0.55,998.7,136.5,349.6,0,6,0,3.63,0.0,20,2,84,1,0.35,16.2
897,34.56,5.4,65.1,50.55,0.2,1013.3,45.4,223.1,6,3,0,3.87,0.0,3,1,97,0,0.05,26.9
898,35.55,8.0,52.1,36.62,0.6,1016.3,139.0,374.1,4,19,1,3.64,0.0,20,1,80,1,0.27,16.4
899,35.12,6.7,60.1,37.55,0.21,1015.1,73.6,216.0,5,3,0,3.84,0.0,23,3,96,0,0.1,16.1
900,34.7,5.5,61.7,30.34,1.0,1013.0,73.0,243.2,75,75,0,4.06,8.0,11,2,91,0,0.03,11.5
901,24.89,2.5,88.4,15.88,0.06,1017.9,348.2,712.1,9,60,0,3.07,0.6,21,0,26,3,0.85,0.0
902,34.04,2.2,63.1,35.24,0.24,1001.6,39.7,224.7,10,6,0,3.82,0.0,6,0,92,0,0.12,14.2
903,34.88,4.0,56.1,41.64,0.32,1001.2,64.9,216.2,8,12,0,4.0,0.0,20,0,97,0,0.07,19.9
904,33.98,2.2,66.0,33.58,0.89,1018.7,53.7,240.0,62,63,0,4.11,8.0,15,0,88,0,0.06,14.4
905,34.16,1.8,71.0,36.5,0.53,1005.6,95.9,313.8,2,10,0,3.76,0.0,18,3,81,1,0.31,16.1
906,33.98,4.5,67.5,30.56,0.29,1003.5,71.0,243.9,8,8,1,3.81,0.0,22,2,92,0,0.03,10.4
907,34.13,3.6,63.4,49.11,0.14,1008.2,67.2,244.7,3,3,1,3.93,0.0,20,1,91,0,0.01,25.4
908,33.36,1.6,73.2,26.02,0.71,1005.0,125.1,342.0,5,5,0,3.83,0.0,23,1,84,1,0.31,7.1
909,32.62,5.6,53.9,27.06,0.67,1012.6,130.7,188.6,24,25,0,3.78,1.5,13,1,72,1,0.23,8.0
910,35.0,4.9,75.4,26.86,0.6,1000.1,142.6,192.5,3,-7,0,3.69,0.0,20,0,82,1,0.39,7.7
911,36.32,7.2,71.2,29.3,0.68,1013.8,133.5,342.8,50,39,0,3.61,4.1,14,1,84,1,0.33,10.0
912,34.57,4.0,57.4,31.39,0.26,1021.2,49.8,214.2,9,6,0,4.1,0.0,7,0,97,0,0.09,11.1
913,34.02,4.8,67.4,51.02,0.25,1011.3,70.9,217.5,8,5,0,4.05,0.0,0,2,98,0,0.07,27.5
914,29.45,-6.7,42.1,29.4,0.32,1003.3,245.6,495.6,2,17,1,3.52,0.0,4,1,68,2,0.61,9.5
915,33.83,5.8,59.3,43.45,1.0,1011.7,68.9,230.2,89,91,0,3.97,8.0,12,2,95,0,0.1,24.0
916,34.26,5.3,63.7,34.71,1.0,1001.6,56.8,236.6,71,67,0,3.85,8.7,14,0,96,0,0.11,15.7
917,34.31,2.8,64.5,30.83,0.15,1010.4,62.7,211.9,5,2,0,3.99,0.0,21,0,98,0,0.1,10.4
918,34.09,5.3,64.6,34.06,1.0,1004.7,61.7,223.0,72,72,0,3.82,8.1,16,3,88,0,0.09,15.1
919,42.54,5.4,30.2,20.1,0.15,1015.5,286.4,565.3,2,56,0,3.03,1.6,9,1,17,3,0.91,1.6
920,32.44,1.5,70.8,24.07,0.56,1000.8,141.4,181.7,1,15,0,3.57,0.0,18,2,72,1,0.35,5.2
921,35.51,6.3,69.6,34.54,0.49,1001.1,141.3,208.8,46,45,1,3.77,4.4,12,0,82,1,0.23,14.3
922,34.81,6.0,60.8,50.51,0.26,1007.1,62.5,233.2,10,12,0,4.08,0.0,5,0,97,0,0.01,27.1
923,34.19,0.8,52.3,25.41,0.53,1018.6,135.5,356.4,2,-8,0,3.74,0.0,6,0,74,1,0.36,6.3
924,23.72,-12.0,94.7,19.05,0.19,1011.7,358.7,711.1,5,74,1,3.26,1.3,18,2,18,3,0.94,0.7
925,34.8,6.7,52.0,37.09,0.6,999.8,99.9,294.2,32,30,0,3.64,4.8,11,1,70,1,0.23,16.8
926,35.19,4.3,67.1,35.08,0.21,1000.0,49.0,222.7,4,6,0,4.03,0.0,23,1,99,0,0.02,14.0
927,33.98,3.2,66.2,37.03,0.77,1004.9,53.9,243.1,46,46,0,4.13,7.0,13,0,99,0,0.01,17.2
928,34.66,5.2,66.8,39.31,0.29,1008.2,48.2,227.4,9,9,0,3.94,0.0,7,0,93,0,0.07,17.8
929,34.98,6.9,56.8,30.97,0.11,1019.9,66.5,226.2,2,-2,0,4.1,0.0,5,1,91,0,0.02,10.4
930,34.36,2.9,64.9,41.98,1.0,1000.6,34.0,215.7,73,68,0,4.05,6.0,13,1,88,0,0.03,22.6
931,34.07,4.9,55.6,37.31,1.0,1017.2,50.4,218.6,69,67,0,3.91,8.8,10,0,95,0,0.11,18.2
932,32.12,-1.9,69.8,30.01,0.52,1017.3,119.6,190.7,3,10,1,3.54,0.0,5,0,76,1,0.2,10.4
933,34.93,3.5,67.2,48.11,0.21,998.5,71.5,239.3,8,9,0,4.0,0.0,6,3,99,0,0.1,24.9
934,34.4,3.4,59.0,31.11,0.17,1004.3,44.9,230.6,3,-1,0,3.85,0.0,1,2,88,0,0.04,10.7
935,39.45,7.2,41.3,27.84,0.26,1012.4,217.4,464.1,0,0,0,3.45,0.0,7,0,54,2,0.7,8.1
936,34.54,6.8,70.2,29.8,0.61,1004.9,89.2,323.9,27,38,0,3.54,5.5,15,3,74,1,0.44,10.3
937,34.17,2.2,58.0,46.21,0.23,1008.7,37.8,221.3,4,2,0,4.03,0.0,1,3,89,0,0.07,23.4
938,36.37,3.7,72.3,31.22,0.67,1013.9,149.2,180.8,3,-11,0,3.56,0.0,0,0,71,1,0.22,11.7
939,35.17,2.0,76.5,29.17,0.64,1019.5,143.6,209.2,0,-8,0,3.68,0.0,21,0,84,1,0.33,9.8
940,41.84,10.3,33.7,20.26,0.1,1015.7,409.2,666.9,1,81,1,3.27,0.9,2,3,23,3,0.96,1.7
941,27.6,-5.5,25.6,16.24,0.16,1000.2,273.9,674.2,6,90,0,3.06,0.4,7,3,21,3,0.89,0.0
942,25.0,-9.0,27.4,15.05,0.17,1004.4,294.8,704.2,8,94,1,3.33,1.3,20,0,33,3,0.95,0.0
943,33.97,2.4,66.8,39.4,0.19,1014.6,34.0,230.3,3,3,0,3.89,0.0,18,2,98,0,0.06,17.6
944,34.33,3.5,56.4,44.74,1.0,1004.8,71.9,230.3,94,99,0,3.82,0.0,17,1,94,0,0.08,25.2
945,34.15,5.5,58.4,36.87,0.24,1020.4,57.5,210.9,9,12,1,4.01,0.0,19,3,90,0,0.02,15.6
946,30.17,-7.6,83.5,25.35,0.38,1007.5,217.4,530.5,1,-2,0,3.48,0.0,18,1,49,2,0.72,6.1
947,32.33,-1.7,76.3,36.54,0.72,1019.0,90.8,379.9,0,3,0,3.73,0.0,4,3,75,1,0.45,16.7
948,34.1,6.0,64.4,50.2,0.16,1002.0,70.2,222.0,5,0,0,3.95,0.0,22,3,99,0,0.1,26.4
949,34.17,4.3,63.0,45.33,1.0,1019.9,49.3,232.8,95,93,0,3.96,8.1,8,2,99,0,0.06,25.8
950,32.61,3.3,73.4,36.13,0.57,1018.3,133.9,196.4,5,-10,0,3.53,0.0,23,0,78,1,0.22,15.9
951,40.22,9.1,88.4,29.75,0.35,1014.5,214.6,506.3,1,25,0,3.43,0.0,3,1,57,2,0.73,9.8
952,34.17,2.5,59.1,44.95,0.18,1019.3,59.7,213.9,4,8,0,3.98,0.0,2,2,99,0,0.05,22.1
953,34.46,6.1,60.5,47.77,0.26,1011.9,62.8,217.9,10,13,0,3.96,0.0,1,2,90,0,0.09,24.8
954,34.33,3.6,55.1,47.75,1.0,1004.6,31.1,233.0,76,75,0,3.9,3.8,10,2,94,0,0.11,28.1
955,34.37,4.6,59.2,39.32,0.21,1020.9,49.6,215.7,6,6,0,3.93,0.0,23,3,97,0,0.11,17.6
956,34.51,3.7,62.9,35.68,1.0,999.3,49.1,218.5,90,90,0,3.85,7.0,10,1,93,0,0.09,16.6
957,33.67,5.2,45.1,26.13,0.5,1001.2,145.6,365.6,27,17,0,3.66,5.8,12,2,85,1,0.32,6.9
958,33.95,5.9,57.3,47.94,0.93,1009.4,61.9,213.5,63,66,0,4.04,9.0,10,0,96,0,0.01,27.9
959,34.49,2.5,62.3,49.41,1.0,1007.8,38.8,212.8,76,80,0,4.14,8.6,16,3,90,0,0.04,29.6
960,34.04,0.2,69.1,27.19,0.54,1013.3,95.7,305.1,50,45,0,3.64,4.8,8,1,81,1,0.21,7.9
961,22.77,-5.3,31.3,19.58,0.22,1013.7,304.9,624.6,4,76,1,3.01,1.9,11,2,32,3,0.83,1.1
962,37.27,8.1,80.1,26.15,0.43,1019.6,253.5,557.9,14,28,0,3.5,2.7,10,1,47,2,0.7,6.9
963,34.21,6.1,63.3,49.09,0.66,1011.0,63.4,227.1,41,39,0,3.86,3.9,12,1,99,0,0.06,27.8
964,41.14,14.4,26.7,19.03,0.14,998.9,328.0,778.7,3,71,1,3.22,0.5,2,3,40,3,0.95,0.7
965,34.8,5.8,60.2,37.6,0.16,999.3,51.3,220.0,3,4,0,4.15,0.0,22,0,92,0,0.12,16.0
966,39.41,7.9,84.8,26.42,0.41,1001.5,205.0,529.8,8,-12,0,3.52,0.0,17,1,65,2,0.57,7.1
967,39.81,13.4,82.7,25.99,0.33,1008.8,218.6,492.0,9,33,0,3.44,3.0,14,2,48,2,0.71,6.6
968,33.85,5.2,56.2,33.85,0.21,1003.7,62.8,230.9,8,7,0,4.01,0.0,4,2,95,0,0.03,13.0
969,33.96,2.3,63.4,34.62,0.19,1002.0,54.7,211.1,4,8,0,4.15,0.0,18,0,96,0,0.09,13.6
970,28.92,-7.8,35.1,21.15,0.48,1014.2,229.2,474.0,3,7,0,3.49,0.0,3,0,62,2,0.66,2.6
971,34.57,4.0,65.6,31.36,0.2,1000.0,38.5,223.4,3,2,0,3.91,0.0,22,3,91,0,0.05,10.9
972,33.33,3.6,51.9,37.75,0.54,1016.0,120.8,311.5,46,58,0,3.53,1.0,16,0,70,1,0.38,17.2
973,34.94,5.2,67.3,37.29,0.28,1000.2,72.9,230.6,9,5,0,3.96,0.0,5,0,94,0,0.11,16.1
974,28.35,2.1,87.2,28.08,0.39,1012.8,259.3,451.5,2,-18,1,3.48,0.0,0,3,63,2,0.73,8.5
975,34.59,3.5,57.5,38.31,0.28,1010.7,48.9,217.1,10,7,0,3.95,0.0,1,0,95,0,0.05,16.9
976,34.53,5.8,63.3,44.1,1.0,1008.9,35.3,228.5,83,88,0,3.81,0.0,17,3,94,0,0.1,24.6
977,30.38,3.6,88.4,28.49,0.41,999.9,173.3,543.4,2,11,0,3.55,0.0,2,3,45,2,0.53,8.9
978,42.46,20.4,92.1,16.04,0.07,1014.2,415.7,577.1,7,88,0,3.17,0.8,0,2,14,3,0.82,0.0
979,34.65,3.1,62.7,33.1,0.23,1019.9,72.3,225.3,4,1,0,4.02,0.0,20,1,99,0,0.06,12.4
980,33.98,4.0,65.7,37.02,1.0,998.0,45.6,220.3,71,66,0,4.12,4.3,8,2,93,0,0.1,17.9
981,25.79,-6.5,93.6,15.2,0.19,1005.9,321.3,613.3,0,88,1,3.3,2.0,18,0,41,3,0.88,0.0
982,33.92,2.1,61.8,45.15,0.2,1011.0,72.5,238.6,4,1,0,3.85,0.0,23,2,94,0,0.06,22.4
983,33.88,5.6,59.6,32.56,0.65,1002.5,55.3,234.4,43,39,1,3.87,6.1,11,0,98,0,0.1,12.9
984,33.09,-0.1,52.1,24.99,0.57,1017.9,88.5,186.0,0,-1,0,3.51,0.0,2,0,78,1,0.44,6.0
985,38.09,11.6,41.3,25.93,0.39,1009.3,182.7,510.4,3,9,0,3.42,0.0,20,0,53,2,0.52,6.6
986,30.5,6.0,43.3,20.83,0.48,1016.6,257.7,448.3,2,16,0,3.32,0.0,3,3,46,2,0.55,2.3
987,34.06,4.0,61.1,35.63,0.28,1007.7,43.4,244.0,7,9,0,3.93,0.0,21,3,94,0,0.11,14.7
988,34.4,2.5,57.5,50.48,0.84,1005.1,54.7,244.6,56,55,0,4.17,5.2,8,3,98,0,0.04,29.9
989,33.87,5.2,65.6,39.88,0.23,1017.8,71.7,234.7,8,8,0,4.17,0.0,4,0,97,0,0.03,18.1
990,34.27,4.4,65.0,44.65,0.2,1010.2,34.8,227.3,6,1,0,3.84,0.0,19,0,89,0,0.02,22.0
991,35.3,3.7,76.1,32.87,0.56,1000.0,130.8,318.9,31,21,0,3.82,2.6,12,0,78,1,0.43,13.0
992,37.64,10.2,42.1,21.58,0.35,1018.7,250.0,470.0,0,-20,0,3.58,0.0,5,0,48,2,0.5,2.9
993,42.22,21.1,93.1,20.69,0.13,1006.5,362.6,557.4,4,35,0,3.25,1.7,5,2,29,3,0.87,2.0
994,36.38,10.4,52.5,27.03,0.53,1006.4,88.1,188.6,5,9,0,3.57,0.0,23,2,73,1,0.42,7.8
995,34.51,4.0,64.1,43.79,0.31,1002.2,64.2,212.3,10,9,0,4.18,0.0,1,1,97,0,0.05,21.7
996,34.85,4.2,66.8,38.53,0.63,1007.5,60.9,221.9,42,42,0,3.99,0.0,17,2,88,0,0.11,18.2
997,34.34,5.1,60.7,41.02,0.87,1014.8,41.8,237.2,55,57,0,4.14,4.7,13,0,92,0,0.03,21.2
998,34.35,5.4,61.0,30.18,0.88,1019.6,64.1,239.6,61,61,0,3.8,6.2,11,1,93,0,0.12,11.2
999,34.55,4.2,57.4,47.36,0.17,1013.4,32.8,216.5,4,2,0,3.83,0.0,5,2,88,0,0.09,24.1
1000,33.81,3.3,64.9,35.35,1.0,998.2,54.3,242.0,72,71,0,3.83,5.7,13,0,90,0,0.03,16.3
1001,41.64,12.9,34.0,20.0,0.2,1003.5,353.5,775.9,7,71,1,3.21,1.2,21,2,17,3,0.86,1.5
1002,36.24,9.3,53.0,30.47,0.58,1017.2,94.2,332.1,0,-7,1,3.71,0.0,7,3,84,1,0.2,10.9
1003,34.64,2.8,72.3,26.39,0.55,1014.5,147.2,359.5,5,11,0,3.77,0.0,5,1,85,1,0.33,7.2
1004,34.88,6.2,61.5,31.79,0.3,1014.6,39.5,223.0,10,13,0,4.08,0.0,18,0,95,0,0.09,11.5
1005,35.6,6.9,53.3,31.66,0.55,1019.2,116.1,201.0,33,20,0,3.68,3.9,12,0,78,1,0.42,11.9
1006,26.33,0.2,88.0,18.38,0.19,1021.7,296.6,599.2,4,46,1,3.23,0.3,1,0,20,3,0.83,0.1
1007,36.44,10.1,51.7,33.95,0.64,1003.0,89.3,208.7,4,8,0,3.76,0.0,20,1,74,1,0.38,14.1
1008,41.05,1.5,93.7,15.71,0.17,1007.8,344.7,745.6,2,43,1,3.27,0.3,1,2,22,3,0.8,0.0
1009,35.18,4.5,55.7,40.05,1.0,1013.6,62.2,230.8,93,95,0,3.84,6.5,12,1,89,0,0.02,20.8
1010,35.04,5.9,63.9,30.9,0.32,1018.2,63.4,226.4,8,12,0,4.16,0.0,19,0,88,0,0.03,10.8
1011,34.34,2.9,57.1,39.24,0.14,1019.8,55.5,238.1,5,1,0,3.95,0.0,23,2,94,0,0.11,17.3
1012,34.78,2.9,67.1,37.96,0.94,1007.4,33.8,227.9,65,65,0,4.09,4.9,14,0,95,0,0.08,18.6
1013,32.91,-0.8,72.2,25.81,0.5,1004.1,85.6,191.3,3,-6,0,3.81,0.0,6,2,79,1,0.23,6.7
1014,40.29,16.7,81.5,26.36,0.49,1012.9,227.4,434.2,21,33,0,3.45,4.0,13,1,64,2,0.74,7.1
1015,35.48,1.7,51.4,31.84,0.67,1002.5,127.8,191.4,34,25,0,3.75,5.8,13,1,84,1,0.27,12.3
1016,34.13,5.0,58.2,31.71,0.68,1018.7,72.7,243.2,42,40,0,4.05,6.2,11,0,99,0,0.01,12.2
1017,37.94,9.6,83.0,23.36,0.3,1020.3,218.7,545.3,2,22,0,3.43,0.0,23,3,53,2,0.63,4.4
1018,23.25,-0.9,88.6,18.01,0.21,1007.6,321.5,635.1,8,31,0,3.32,0.6,19,3,22,3,0.8,0.0
1019,33.78,5.7,71.0,36.18,0.52,1007.2,114.0,372.3,0,-1,0,3.77,0.0,4,2,73,1,0.35,15.8
1020,42.13,5.2,27.2,19.44,0.2,1003.4,404.6,766.4,1,68,1,3.28,0.9,9,0,33,3,0.86,1.0
1021,34.7,5.6,64.5,33.13,0.18,1001.8,52.3,228.6,7,4,0,4.01,0.0,21,0,96,0,0.02,12.3
1022,32.85,0.5,49.5,25.57,0.5,1019.0,114.9,348.0,51,37,0,3.8,5.7,11,2,83,1,0.37,6.4
1023,28.53,-6.5,85.5,22.79,0.27,1017.5,200.7,447.3,0,-13,0,3.58,0.0,4,1,56,2,0.65,3.9
1024,35.11,5.8,59.2,50.26,0.64,1013.9,53.4,244.4,42,37,0,4.08,0.0,17,0,90,0,0.02,28.7
1025,34.65,6.1,57.9,41.64,0.23,1007.1,55.8,237.7,5,6,0,4.18,0.0,6,0,91,0,0.11,19.6
1026,34.49,1.2,77.1,30.78,0.52,1001.6,86.7,197.3,60,72,0,3.63,4.1,11,2,76,1,0.41,11.0
1027,34.66,5.8,66.6,48.76,0.24,1003.4,57.2,216.1,6,6,0,4.1,0.0,4,3,93,0,0.03,25.5
1028,35.16,5.7,61.1,41.25,0.97,1000.4,34.1,211.7,69,64,0,4.16,7.7,13,0,91,0,0.1,21.8
1029,33.94,4.2,63.4,44.91,0.86,1015.0,72.8,244.3,54,57,0,3.83,8.2,15,0,98,0,0.08,24.8
1030,34.3,6.3,75.5,37.75,0.49,1001.7,93.5,377.0,33,40,0,3.75,1.1,8,2,79,1,0.23,17.1
1031,35.19,7.3,52.7,35.49,0.62,1019.5,96.6,192.2,44,34,0,3.57,0.0,17,1,82,1,0.36,15.4
1032,31.42,-3.0,78.6,28.28,0.25,1013.7,199.7,531.0,2,-12,0,3.37,0.0,23,3,54,2,0.63,8.4
1033,34.72,5.4,57.9,47.26,0.72,1004.6,47.3,224.0,43,46,0,4.11,6.1,10,1,89,0,0.05,26.4
1034,34.15,4.4,55.9,31.9,0.75,998.4,37.8,231.9,44,44,0,3.83,7.7,15,0,93,0,0.08,12.5
1035,34.33,4.6,67.8,47.71,0.22,1001.8,56.6,225.8,9,9,0,4.11,0.0,21,0,90,0,0.01,24.6
1036,35.13,5.9,75.3,34.53,0.57,1011.6,90.8,374.1,4,-4,0,3.64,0.0,0,0,84,1,0.33,14.5
1037,34.03,3.9,61.4,32.9,1.0,1009.4,51.8,212.8,78,75,0,3.81,8.8,16,3,96,0,0.09,14.0
1038,34.98,3.2,67.2,34.47,1.0,1014.1,72.3,234.0,84,83,0,3.95,0.0,17,3,88,0,0.04,15.5
1039,33.97,4.1,55.6,40.7,0.16,1015.1,35.4,212.4,2,2,0,4.01,0.0,18,2,92,0,0.06,18.5
1040,34.59,4.9,60.1,38.82,0.27,1002.8,43.9,233.3,8,10,0,4.15,0.0,0,1,89,0,0.11,17.3
1041,32.16,5.6,45.3,24.53,0.65,1019.2,111.4,349.9,50,41,0,3.7,4.1,11,3,84,1,0.44,5.7
1042,34.77,5.1,57.9,33.94,0.22,1003.6,39.3,234.3,9,4,0,3.86,0.0,18,2,91,0,0.06,13.1
1043,36.4,4.4,50.0,33.2,0.52,1005.4,122.0,319.3,2,0,0,3.76,0.0,2,2,79,1,0.42,13.2
1044,33.47,6.3,73.7,32.1,0.53,999.1,124.2,340.7,36,29,0,3.59,3.0,8,0,75,1,0.2,12.2
1045,34.81,2.8,64.4,44.14,1.0,1016.2,39.8,230.1,92,95,0,4.15,4.0,10,3,88,0,0.03,24.6
1046,34.04,2.6,66.2,37.65,0.88,1001.0,64.3,226.8,59,62,0,3.96,5.4,14,1,90,0,0.1,18.1
1047,34.19,5.7,60.6,34.92,0.18,1000.8,43.7,242.5,4,8,1,4.14,0.0,7,0,89,0,0.11,13.8
